track_id,track_duration,track_genre,track_listens,split
69767,340,Folk,Very High,validation
69768,215,Folk,Very High,training
69781,194,Rock,High,training
69784,83,Experimental,Low,training
69785,242,Experimental,Very Low,training
69787,186,Experimental,Very Low,training
69788,255,Experimental,Low,training
69791,160,Experimental,Low,training
69792,384,Experimental,Low,training
69793,202,Experimental,Medium,training
69798,200,Experimental,High,training
69822,279,Hip-Hop,High,training
69823,217,Hip-Hop,Low,training
69824,263,Hip-Hop,Low,training
69825,207,Hip-Hop,Medium,training
69826,290,Hip-Hop,Medium,training
69827,243,Hip-Hop,Medium,training
69830,243,Hip-Hop,Medium,training
69833,240,Hip-Hop,Low,training
69904,205,Hip-Hop,Low,training
69947,203,Rock,Medium,training
69949,111,Rock,High,training
70002,412,Experimental,Very Low,training
70005,590,Experimental,Very Low,training
70206,212,Hip-Hop,Very High,training
70207,266,Hip-Hop,High,training
70208,191,Hip-Hop,Very High,training
70299,85,Electronic,Very High,training
70300,231,Electronic,Very High,training
70301,235,Electronic,Very High,training
70302,244,Electronic,Very High,training
70303,425,Electronic,Very High,training
70402,118,Rock,High,validation
70403,250,Rock,High,training
70423,125,Pop,Low,training
70424,161,Pop,Low,training
70425,115,Pop,Low,training
70426,125,Pop,Medium,training
70654,186,Hip-Hop,Low,training
70655,204,Hip-Hop,Low,training
70657,217,Hip-Hop,Medium,training
70660,60,Hip-Hop,Medium,training
70768,144,Hip-Hop,Low,training
70770,166,Hip-Hop,Very Low,training
70772,240,Hip-Hop,Very Low,training
70773,202,Hip-Hop,Medium,training
70774,171,Hip-Hop,Medium,training
70775,212,Hip-Hop,High,training
70813,126,Rock,Medium,training
70875,360,Pop,Very Low,validation
70878,414,Pop,Very Low,training
70879,258,Pop,Very Low,training
71096,239,Electronic,Very High,training
71133,184,Folk,Medium,training
71157,216,Hip-Hop,Very Low,validation
71158,181,Hip-Hop,Low,training
71172,234,Hip-Hop,Very High,training
71173,152,Hip-Hop,Very High,training
71174,202,Hip-Hop,Very High,training
71175,253,Hip-Hop,Very High,validation
71216,229,Hip-Hop,Low,training
71225,210,Hip-Hop,Very Low,training
71228,190,Hip-Hop,Low,training
71230,239,Hip-Hop,High,training
71231,237,Hip-Hop,Very High,training
71241,284,Hip-Hop,High,training
71242,244,Hip-Hop,Low,validation
71243,270,Hip-Hop,Medium,training
71244,267,Hip-Hop,Very Low,training
71245,282,Hip-Hop,Low,training
71246,241,Hip-Hop,Very Low,training
71247,251,Hip-Hop,Medium,training
71248,274,Hip-Hop,High,training
71249,256,Hip-Hop,Medium,training
71250,201,Hip-Hop,Very Low,training
71251,255,Hip-Hop,Low,training
71252,238,Hip-Hop,Low,training
71253,275,Hip-Hop,Medium,training
71254,282,Hip-Hop,High,training
71255,232,Hip-Hop,Very High,training
71276,134,Rock,High,training
71303,146,Rock,Very High,training
71304,128,Rock,Very High,training
71371,217,Rock,Medium,training
71372,183,Rock,High,training
71420,243,Electronic,Very High,training
71503,129,Electronic,Very High,training
71506,137,Electronic,Very High,training
71507,218,Electronic,Very High,training
71508,79,Electronic,High,training
71509,127,Electronic,High,training
71510,394,Electronic,Very High,training
71511,171,Electronic,Very High,training
71512,212,Electronic,Very High,training
71513,308,Electronic,Very High,training
71514,248,Electronic,Very High,training
71515,205,Electronic,Very High,training
71516,366,Electronic,Very High,training
71617,369,Rock,Medium,training
71620,213,Rock,High,training
71622,495,Rock,High,training
71690,187,Hip-Hop,Low,training
71691,162,Hip-Hop,Low,validation
71693,216,Hip-Hop,Low,validation
71694,170,Hip-Hop,Medium,training
71695,162,Hip-Hop,High,training
71709,167,Pop,Medium,training
71711,203,Rock,Medium,training
71714,133,Rock,High,validation
71715,164,Rock,Low,training
71719,167,Rock,Very High,training
71721,183,Rock,Medium,training
71822,226,Electronic,High,training
71884,107,Experimental,Very Low,training
71885,356,Experimental,Low,validation
71937,156,Rock,Medium,training
71938,69,Rock,High,training
72046,219,Folk,Medium,training
72050,148,Folk,Very Low,training
72056,187,Folk,Very Low,training
72058,273,Folk,Very Low,training
72059,498,Folk,Low,training
72064,301,Rock,Medium,training
72067,220,Electronic,Very High,training
72069,159,Electronic,Very High,training
72070,204,Electronic,Very High,training
72071,152,Electronic,Very High,validation
72072,244,Electronic,Very High,training
72073,131,Electronic,Very High,training
72074,163,Electronic,Very High,training
72075,180,Electronic,Very High,training
72076,219,Electronic,Very High,training
72130,270,Hip-Hop,Low,training
72131,80,Hip-Hop,Low,training
72134,215,Hip-Hop,Low,training
72135,204,Hip-Hop,Very High,training
72136,119,Hip-Hop,High,training
72146,596,Experimental,Very Low,training
72149,294,Experimental,Very Low,training
72200,279,Electronic,Very High,training
72206,308,Electronic,Very High,training
72210,324,Electronic,Very High,training
72215,322,Electronic,Very High,training
72232,255,Electronic,High,validation
72233,169,Electronic,Very High,training
72287,168,Rock,Medium,training
72288,177,Rock,High,validation
72289,192,Rock,High,training
72290,167,Rock,Very High,training
72456,156,Rock,Medium,training
72468,254,Hip-Hop,High,validation
72476,224,Pop,High,training
72513,235,Rock,Very High,training
72514,276,Pop,High,training
72562,150,Folk,Medium,training
72565,157,Folk,Medium,training
72570,156,Folk,Very Low,training
72604,241,Electronic,High,training
72605,173,Folk,Low,training
72607,158,Folk,Very Low,training
72612,190,Folk,Very Low,training
72738,247,Rock,Medium,training
72781,265,Hip-Hop,Medium,training
72782,232,Hip-Hop,Medium,training
72783,197,Hip-Hop,Low,training
72784,274,Hip-Hop,Low,training
72785,342,Hip-Hop,High,training
72787,119,Hip-Hop,High,training
72788,220,Hip-Hop,Very High,training
72789,544,Hip-Hop,Very High,training
72790,80,Hip-Hop,Very High,training
72926,396,Experimental,Low,training
72927,386,Experimental,Low,training
72928,193,Experimental,Low,validation
72930,485,Experimental,High,validation
73087,509,Pop,High,training
73100,447,Experimental,Low,training
73123,301,Electronic,Very High,training
73124,313,Electronic,Very High,training
73125,379,Electronic,Very High,training
73169,123,Folk,High,training
73170,195,Folk,Medium,training
73172,228,Folk,Low,training
73174,110,Folk,High,training
73175,236,Folk,Low,training
73192,93,Rock,Medium,training
73193,112,Rock,High,training
73309,177,Rock,Medium,training
73318,115,Rock,Medium,training
73340,89,Electronic,High,training
73341,204,Electronic,Very High,training
73342,318,Electronic,Very High,training
73343,130,Electronic,Very High,training
73344,274,Electronic,Very High,training
73363,248,Electronic,High,validation
73365,258,Electronic,Very High,training
73366,266,Electronic,High,training
73367,255,Electronic,Very High,training
73368,192,Electronic,Very High,training
73369,258,Electronic,Very High,training
73370,201,Electronic,Very High,training
73371,313,Electronic,Very High,training
73372,250,Electronic,Very High,training
73465,185,Pop,Medium,validation
73466,169,Pop,Low,training
73467,295,Pop,Low,training
73468,186,Pop,Very High,training
73469,124,Pop,Very High,training
73486,131,Rock,High,training
73494,345,Experimental,Low,training
73519,107,Rock,Medium,training
73520,113,Rock,High,training
73521,74,Rock,High,validation
73522,140,Rock,Very High,training
73550,225,Hip-Hop,Very High,training
73551,178,Hip-Hop,Very High,training
73560,152,Electronic,Very High,training
73561,116,Electronic,Very High,training
73564,166,Electronic,Very High,training
73565,65,Electronic,Very High,training
73566,118,Folk,Low,training
73568,129,Folk,Very Low,training
73572,113,Folk,Very Low,training
73580,178,Folk,Very Low,training
73587,241,Folk,Low,training
73658,261,Folk,Very Low,training
73675,276,Folk,Very Low,training
73761,226,International,Very High,validation
73763,235,International,High,training
73764,260,International,High,training
73765,327,International,High,training
73766,176,International,Very High,training
73769,202,International,High,validation
73770,158,International,High,validation
73772,211,International,Very High,training
73773,224,International,High,training
73774,170,International,Very High,training
73775,297,International,Very High,validation
73777,113,International,High,training
73779,353,International,Very High,validation
73819,240,Experimental,Medium,training
73820,240,Experimental,Medium,validation
73821,240,Experimental,Very High,training
73822,240,Experimental,Very High,training
73921,197,Pop,Very High,training
74302,176,Experimental,Very Low,training
74347,589,Experimental,Very Low,training
74348,207,Rock,High,training
74362,207,Electronic,Very High,training
74365,203,Electronic,Very High,training
74370,189,Experimental,High,training
74371,213,Experimental,Very High,training
74372,150,Experimental,Low,training
74373,249,Experimental,Low,training
74374,264,Experimental,Medium,validation
74375,246,Experimental,Low,training
74376,176,Experimental,Very Low,training
74377,113,Experimental,Very Low,training
74378,145,Experimental,Medium,training
74380,160,Experimental,Medium,training
74381,390,Experimental,Medium,training
74382,148,Experimental,Low,training
74383,292,Experimental,Low,training
74384,135,Experimental,Very High,training
74385,239,Experimental,High,training
74386,300,Experimental,Very High,training
74387,124,Experimental,Low,training
74388,242,Experimental,Low,training
74389,131,Experimental,Low,training
74390,359,Experimental,Medium,training
74391,250,Experimental,Medium,training
74392,188,Experimental,High,validation
74393,213,Experimental,High,training
74421,180,Folk,Low,training
74445,251,Folk,Low,training
74546,170,Folk,Very High,training
74671,292,Rock,Very High,training
74706,154,Rock,Very High,training
74908,146,Rock,High,training
74937,234,Folk,Very Low,training
74942,248,Folk,High,training
74945,184,Pop,High,training
74954,193,Hip-Hop,Low,training
74955,267,Hip-Hop,Low,training
74959,573,Experimental,Very Low,training
74960,337,Experimental,Low,training
75221,226,Rock,High,training
75230,239,Rock,Medium,training
75304,461,Folk,Very Low,training
75310,314,Pop,Very Low,training
75314,207,Pop,Very Low,training
75317,466,Pop,Very Low,training
75371,191,Hip-Hop,High,training
75372,206,Hip-Hop,Low,validation
75373,203,Hip-Hop,Low,training
75374,210,Hip-Hop,Low,training
75376,170,Hip-Hop,Low,training
75377,187,Hip-Hop,Low,validation
75378,311,Hip-Hop,Low,training
75379,184,Hip-Hop,Very Low,training
75380,279,Hip-Hop,Low,training
75381,243,Hip-Hop,Low,training
75383,261,Hip-Hop,Low,validation
75386,218,Hip-Hop,Low,training
75389,258,Hip-Hop,Medium,training
75390,189,Hip-Hop,Low,training
75391,270,Hip-Hop,Very Low,training
75393,313,Hip-Hop,Very Low,training
75395,255,Hip-Hop,Low,training
75396,260,Hip-Hop,Very Low,validation
75398,258,Hip-Hop,Very Low,training
75399,224,Hip-Hop,Low,training
75401,204,Hip-Hop,High,training
75403,239,Hip-Hop,Low,training
75412,100,Hip-Hop,Very Low,training
75415,238,Hip-Hop,Very Low,training
75417,211,Hip-Hop,Low,training
75418,208,Hip-Hop,Medium,training
